"ProcedureName","CallerModule","LineNumber","LineText"
"GetTenantParameter","modNumberingHandler","151","ResolveFormatMask = modTenantRepository.GetTenantParameter(""NR_FORMATMASK_"" & UCase$(Trim$(DocumentTypeCode)), vbNullString)"
"ResolveFormatMask","modNumberingHandler","151","ResolveFormatMask = modTenantRepository.GetTenantParameter(""NR_FORMATMASK_"" & UCase$(Trim$(DocumentTypeCode)), vbNullString)"
"NumberRangeExists","modNumberingHandler","153","If Not modNumberRangeRepository.NumberRangeExists(DocumentTypeCode, FiscalYear) Then"
"GetCurrentDatabase","modNumberingHandler","157","Set db = modDb.GetCurrentDatabase()"
"ResolveFormatMask","modNumberingHandler","160","ResolveFormatMask = ResolveTextField(rs, DocumentTypeCode, FiscalYear, FIELD_FORMAT_MASK, ResolveFormatMask)"
"ResolveTextField","modNumberingHandler","160","ResolveFormatMask = ResolveTextField(rs, DocumentTypeCode, FiscalYear, FIELD_FORMAT_MASK, ResolveFormatMask)"
"HandleError","modNumberingHandler","170","modErrorHandler.HandleError MODULE_NAME, ""ResolveFormatMask"", Err"
"ResolveFormatMask","modNumberingHandler","170","modErrorHandler.HandleError MODULE_NAME, ""ResolveFormatMask"", Err"
"ResolveTextField","modNumberingHandler","180","ResolveTextField = defaultValue"
"RecordsetHasField","modNumberingHandler","186","If Not modDaoHelper.RecordsetHasField(rs, FIELD_DOCUMENT_TYPE_CODE) _"
"RecordsetHasField","modNumberingHandler","187","Or Not modDaoHelper.RecordsetHasField(rs, FIELD_FISCAL_YEAR) _"
"RecordsetHasField","modNumberingHandler","188","Or Not modDaoHelper.RecordsetHasField(rs, fieldName) Then"
"NzString","modNumberingHandler","194","If UCase$(Trim$(modDaoHelper.NzString(rs.Fields(FIELD_DOCUMENT_TYPE_CODE).Value))) = targetType _"
"NzLong","modNumberingHandler","195","And modDaoHelper.NzLong(rs.Fields(FIELD_FISCAL_YEAR).Value, 0) = FiscalYear Then"
"RecordsetHasField","modNumberingHandler","197","If modDaoHelper.RecordsetHasField(rs, FIELD_IS_ACTIVE) Then"
"NzBoolean","modNumberingHandler","198","If Not modDaoHelper.NzBoolean(rs.Fields(FIELD_IS_ACTIVE).Value, False) Then"
"NzString","modNumberingHandler","204","ResolveTextField = modDaoHelper.NzString(rs.Fields(fieldName).Value, defaultValue)"
"ResolveTextField","modNumberingHandler","204","ResolveTextField = modDaoHelper.NzString(rs.Fields(fieldName).Value, defaultValue)"
"ResolveTextField","modNumberingHandler","214","ResolveTextField = defaultValue"
"HandleError","modNumberingHandler","215","modErrorHandler.HandleError MODULE_NAME, ""ResolveTextField"", Err"
"ResolveTextField","modNumberingHandler","215","modErrorHandler.HandleError MODULE_NAME, ""ResolveTextField"", Err"
"EnsureModuleStore","modModuleManager","28","EnsureModuleStore"
"IsFeatureLicensed","modModuleManager","30","If modLicenseHandler.IsFeatureLicensed(MODULE_CORE) Then"
"ActivateModule","modModuleManager","31","ActivateModule MODULE_CORE"
"GetLicensedFeatures","modModuleManager","34","Set licensedFeatures = modLicenseHandler.GetLicensedFeatures()"
"ActivateModule","modModuleManager","36","ActivateModule CStr(featureName)"
"InitializeModules","modModuleManager","39","modLoggingHandler.LogInfo MODULE_NAME & "".InitializeModules"", _"
"LogInfo","modModuleManager","39","modLoggingHandler.LogInfo MODULE_NAME & "".InitializeModules"", _"
"BuildActiveModulesSummary","modModuleManager","40","""Modules initialized: "" & BuildActiveModulesSummary()"
"HandleError","modModuleManager","44","modErrorHandler.HandleError MODULE_NAME, ""InitializeModules"", Err"
"InitializeModules","modModuleManager","44","modErrorHandler.HandleError MODULE_NAME, ""InitializeModules"", Err"
"NormalizeModuleName","modModuleManager","53","normalizedModule = NormalizeModuleName(moduleName)"
"IsModuleActive","modModuleManager","55","IsModuleActive = False"
"EnsureModuleStore","modModuleManager","59","EnsureModuleStore"
"IsModuleActive","modModuleManager","60","IsModuleActive = mActiveModules.Exists(normalizedModule)"
"IsModuleActive","modModuleManager","64","IsModuleActive = False"
"HandleError","modModuleManager","65","modErrorHandler.HandleError MODULE_NAME, ""IsModuleActive"", Err"
"IsModuleActive","modModuleManager","65","modErrorHandler.HandleError MODULE_NAME, ""IsModuleActive"", Err"
"EnsureModuleStore","modModuleManager","74","EnsureModuleStore"
"GetActiveModules","modModuleManager","81","Set GetActiveModules = activeModules"
"GetActiveModules","modModuleManager","85","Set GetActiveModules = New Collection"
"GetActiveModules","modModuleManager","86","modErrorHandler.HandleError MODULE_NAME, ""GetActiveModules"", Err"
"HandleError","modModuleManager","86","modErrorHandler.HandleError MODULE_NAME, ""GetActiveModules"", Err"
"NormalizeModuleName","modModuleManager","95","normalizedModule = NormalizeModuleName(moduleName)"
"LogWarning","modModuleManager","98","modLoggingHandler.LogWarning MODULE_NAME & "".RequireModule"", messageText"
"RequireModule","modModuleManager","98","modLoggingHandler.LogWarning MODULE_NAME & "".RequireModule"", messageText"
"RequireModule","modModuleManager","101","Err.Raise ERR_MODULE_REQUIRED, MODULE_NAME & "".RequireModule"", messageText"
"IsModuleActive","modModuleManager","106","If IsModuleActive(normalizedModule) Then"
"LogWarning","modModuleManager","111","modLoggingHandler.LogWarning MODULE_NAME & "".RequireModule"", messageText"
"RequireModule","modModuleManager","111","modLoggingHandler.LogWarning MODULE_NAME & "".RequireModule"", messageText"
"RequireModule","modModuleManager","114","Err.Raise ERR_MODULE_REQUIRED, MODULE_NAME & "".RequireModule"", messageText"
"HandleError","modModuleManager","119","modErrorHandler.HandleError MODULE_NAME, ""RequireModule"", Err"
"RequireModule","modModuleManager","119","modErrorHandler.HandleError MODULE_NAME, ""RequireModule"", Err"
"EnsureModuleStore","modModuleManager","129","EnsureModuleStore"
"LogInfo","modModuleManager","132","modLoggingHandler.LogInfo MODULE_NAME & "".ResetModuleState"", ""Module state cleared."""
"ResetModuleState","modModuleManager","132","modLoggingHandler.LogInfo MODULE_NAME & "".ResetModuleState"", ""Module state cleared."""
"HandleError","modModuleManager","136","modErrorHandler.HandleError MODULE_NAME, ""ResetModuleState"", Err"
"ResetModuleState","modModuleManager","136","modErrorHandler.HandleError MODULE_NAME, ""ResetModuleState"", Err"
"NormalizeModuleName","modModuleManager","145","normalizedModule = NormalizeModuleName(moduleName)"
"EnsureModuleStore","modModuleManager","150","EnsureModuleStore"
"IsFeatureLicensed","modModuleManager","152","If Not modLicenseHandler.IsFeatureLicensed(normalizedModule) Then"
"ActivateModule","modModuleManager","163","modErrorHandler.HandleError MODULE_NAME, ""ActivateModule"", Err"
"HandleError","modModuleManager","163","modErrorHandler.HandleError MODULE_NAME, ""ActivateModule"", Err"
"EnsureModuleStore","modModuleManager","178","modErrorHandler.HandleError MODULE_NAME, ""EnsureModuleStore"", Err"
"HandleError","modModuleManager","178","modErrorHandler.HandleError MODULE_NAME, ""EnsureModuleStore"", Err"
